ChrName	Start	End	Value	Color	Label
1	5000001	10000000	34.0	rgba(0,0.5,0,1)	
1	10000001	15000000	42.5	rgba(0,0.5,0,1)	
1	20000001	25000000	70.4	rgba(0,0.5,0,1)	
1	25000001	30000000	73.0	rgba(0,0.5,0,1)	
1	35000001	40000000	1.2	rgba(0,0,1,1)	
1	40000001	45000000	55.1	rgba(0,0.5,0,1)	
1	45000001	50000000	12.4	rgba(0,0,1,1)	
1	30000001	35000000	8.2	rgba(0,0,1,1)	
1	50000001	55000000	40.4	rgba(0,0.5,0,1)	
1	1	5000000	41.5	rgba(0,0.5,0,1)	
1	15000001	20000000	25.1	rgba(0,0.5,0,1)	
1	55000001	60000000	3.6	rgba(0,0,1,1)	
1	60000001	65000000	20.5	rgba(0,0.5,0,1)	
1	75000001	80000000	66.1	rgba(0,0.5,0,1)	
1	85000001	90000000	10.0	rgba(0,0,1,1)	
1	80000001	85000000	68.4	rgba(0,0.5,0,1)	
1	90000001	95000000	64.5	rgba(0,0.5,0,1)	
1	105000001	110000000	78.7	rgba(0,0.5,0,1)	
1	125000001	130000000	58.8	rgba(0,0.5,0,1)	
1	130000001	135000000	19.3	rgba(0,0,1,1)	
1	95000001	100000000	11.0	rgba(0,0,1,1)	
1	65000001	70000000	67.6	rgba(0,0.5,0,1)	
1	70000001	75000000	52.4	rgba(0,0.5,0,1)	
1	135000001	140000000	14.7	rgba(0,0,1,1)	
1	110000001	115000000	64.2	rgba(0,0.5,0,1)	
1	100000001	105000000	65.9	rgba(0,0.5,0,1)	
1	115000001	120000000	70.1	rgba(0,0.5,0,1)	
1	155000001	160000000	45.2	rgba(0,0.5,0,1)	
1	170000001	175000000	13.1	rgba(0,0,1,1)	
1	175000001	180000000	58.0	rgba(0,0.5,0,1)	
1	140000001	145000000	38.1	rgba(0,0.5,0,1)	
1	185000001	190000000	49.3	rgba(0,0.5,0,1)	
1	150000001	155000000	32.7	rgba(0,0.5,0,1)	
1	165000001	170000000	88.6	rgba(1,0,0,1)	88.6
1	180000001	185000000	51.3	rgba(0,0.5,0,1)	
1	145000001	150000000	40.5	rgba(0,0.5,0,1)	
1	160000001	165000000	11.6	rgba(0,0,1,1)	
1	190000001	195000000	76.2	rgba(0,0.5,0,1)	
1	120000001	125000000	29.4	rgba(0,0.5,0,1)	
1	200000001	205000000	94.3	rgba(1,0,0,1)	94.3
1	205000001	210000000	12.6	rgba(0,0,1,1)	
1	215000001	220000000	53.9	rgba(0,0.5,0,1)	
1	220000001	225000000	51.9	rgba(0,0.5,0,1)	
1	230000001	235000000	76.5	rgba(0,0.5,0,1)	
1	195000001	200000000	62.9	rgba(0,0.5,0,1)	
1	235000001	240000000	34.0	rgba(0,0.5,0,1)	
1	210000001	215000000	99.0	rgba(1,0,0,1)	99.0
1	225000001	230000000	67.8	rgba(0,0.5,0,1)	
1	240000001	245000000	73.1	rgba(0,0.5,0,1)	
1	245000001	249250621	10.4	rgba(0,0,1,1)	
2	1	5000000	72.3	rgba(0,0.5,0,1)	
2	5000001	10000000	58.5	rgba(0,0.5,0,1)	
2	10000001	15000000	81.2	rgba(1,0,0,1)	81.2
2	20000001	25000000	19.3	rgba(0,0,1,1)	
2	50000001	55000000	13.1	rgba(0,0,1,1)	
2	15000001	20000000	21.8	rgba(0,0.5,0,1)	
2	25000001	30000000	26.5	rgba(0,0.5,0,1)	
2	45000001	50000000	68.2	rgba(0,0.5,0,1)	
2	40000001	45000000	62.2	rgba(0,0.5,0,1)	
2	30000001	35000000	60.9	rgba(0,0.5,0,1)	
2	35000001	40000000	20.5	rgba(0,0.5,0,1)	
2	55000001	60000000	99.8	rgba(1,0,0,1)	99.8
2	60000001	65000000	53.9	rgba(0,0.5,0,1)	
2	65000001	70000000	17.3	rgba(0,0,1,1)	
2	70000001	75000000	60.8	rgba(0,0.5,0,1)	
2	75000001	80000000	65.6	rgba(0,0.5,0,1)	
2	110000001	115000000	20.7	rgba(0,0.5,0,1)	
2	100000001	105000000	62.1	rgba(0,0.5,0,1)	
2	80000001	85000000	36.0	rgba(0,0.5,0,1)	
2	95000001	100000000	12.9	rgba(0,0,1,1)	
2	105000001	110000000	65.0	rgba(0,0.5,0,1)	
2	115000001	120000000	0.5	rgba(0,0,1,1)	
2	85000001	90000000	15.4	rgba(0,0,1,1)	
2	120000001	125000000	20.3	rgba(0,0.5,0,1)	
2	125000001	130000000	67.4	rgba(0,0.5,0,1)	
2	135000001	140000000	58.1	rgba(0,0.5,0,1)	
2	140000001	145000000	34.4	rgba(0,0.5,0,1)	
2	145000001	150000000	27.9	rgba(0,0.5,0,1)	
2	150000001	155000000	30.3	rgba(0,0.5,0,1)	
2	90000001	95000000	53.9	rgba(0,0.5,0,1)	
2	155000001	160000000	3.4	rgba(0,0,1,1)	
2	160000001	165000000	14.5	rgba(0,0,1,1)	
2	165000001	170000000	43.5	rgba(0,0.5,0,1)	
2	170000001	175000000	32.2	rgba(0,0.5,0,1)	
2	175000001	180000000	29.7	rgba(0,0.5,0,1)	
2	180000001	185000000	15.2	rgba(0,0,1,1)	
2	130000001	135000000	2.7	rgba(0,0,1,1)	
2	200000001	205000000	45.5	rgba(0,0.5,0,1)	
2	185000001	190000000	40.6	rgba(0,0.5,0,1)	
2	190000001	195000000	10.2	rgba(0,0,1,1)	
2	205000001	210000000	64.4	rgba(0,0.5,0,1)	
2	195000001	200000000	70.0	rgba(0,0.5,0,1)	
2	210000001	215000000	15.4	rgba(0,0,1,1)	
2	215000001	220000000	87.8	rgba(1,0,0,1)	87.8
2	220000001	225000000	29.2	rgba(0,0.5,0,1)	
2	225000001	230000000	72.2	rgba(0,0.5,0,1)	
2	230000001	235000000	68.5	rgba(0,0.5,0,1)	
2	240000001	243199373	39.1	rgba(0,0.5,0,1)	
2	235000001	240000000	70.7	rgba(0,0.5,0,1)	
3	10000001	15000000	24.5	rgba(0,0.5,0,1)	
3	5000001	10000000	4.5	rgba(0,0,1,1)	
3	1	5000000	42.7	rgba(0,0.5,0,1)	
3	15000001	20000000	0.4	rgba(0,0,1,1)	
3	25000001	30000000	21.1	rgba(0,0.5,0,1)	
3	20000001	25000000	37.8	rgba(0,0.5,0,1)	
3	30000001	35000000	78.3	rgba(0,0.5,0,1)	
3	35000001	40000000	4.9	rgba(0,0,1,1)	
3	40000001	45000000	20.8	rgba(0,0.5,0,1)	
3	45000001	50000000	15.5	rgba(0,0,1,1)	
3	50000001	55000000	56.1	rgba(0,0.5,0,1)	
3	55000001	60000000	11.0	rgba(0,0,1,1)	
3	90000001	95000000	20.3	rgba(0,0.5,0,1)	
3	60000001	65000000	22.4	rgba(0,0.5,0,1)	
3	70000001	75000000	18.9	rgba(0,0,1,1)	
3	65000001	70000000	32.7	rgba(0,0.5,0,1)	
3	85000001	90000000	74.2	rgba(0,0.5,0,1)	
3	75000001	80000000	16.0	rgba(0,0,1,1)	
3	80000001	85000000	95.7	rgba(1,0,0,1)	95.7
3	100000001	105000000	41.2	rgba(0,0.5,0,1)	
3	95000001	100000000	9.5	rgba(0,0,1,1)	
3	105000001	110000000	8.2	rgba(0,0,1,1)	
3	110000001	115000000	52.7	rgba(0,0.5,0,1)	
3	115000001	120000000	50.3	rgba(0,0.5,0,1)	
3	120000001	125000000	11.7	rgba(0,0,1,1)	
3	125000001	130000000	25.8	rgba(0,0.5,0,1)	
3	130000001	135000000	14.6	rgba(0,0,1,1)	
3	135000001	140000000	0.0	rgba(0,0,1,1)	
3	140000001	145000000	48.4	rgba(0,0.5,0,1)	
3	145000001	150000000	69.9	rgba(0,0.5,0,1)	
3	150000001	155000000	54.3	rgba(0,0.5,0,1)	
3	155000001	160000000	23.4	rgba(0,0.5,0,1)	
3	160000001	165000000	29.0	rgba(0,0.5,0,1)	
3	165000001	170000000	66.8	rgba(0,0.5,0,1)	
3	170000001	175000000	68.9	rgba(0,0.5,0,1)	
3	175000001	180000000	2.1	rgba(0,0,1,1)	
3	195000001	198022430	4.1	rgba(0,0,1,1)	
3	185000001	190000000	50.3	rgba(0,0.5,0,1)	
3	180000001	185000000	24.1	rgba(0,0.5,0,1)	
3	190000001	195000000	32.9	rgba(0,0.5,0,1)	
4	10000001	15000000	44.4	rgba(0,0.5,0,1)	
4	1	5000000	69.4	rgba(0,0.5,0,1)	
4	5000001	10000000	2.6	rgba(0,0,1,1)	
4	50000001	55000000	6.9	rgba(0,0,1,1)	
4	15000001	20000000	74.4	rgba(0,0.5,0,1)	
4	20000001	25000000	78.1	rgba(0,0.5,0,1)	
4	25000001	30000000	4.2	rgba(0,0,1,1)	
4	35000001	40000000	18.8	rgba(0,0,1,1)	
4	30000001	35000000	72.7	rgba(0,0.5,0,1)	
4	40000001	45000000	15.0	rgba(0,0,1,1)	
4	55000001	60000000	11.4	rgba(0,0,1,1)	
4	60000001	65000000	11.2	rgba(0,0,1,1)	
4	75000001	80000000	57.5	rgba(0,0.5,0,1)	
4	70000001	75000000	36.9	rgba(0,0.5,0,1)	
4	65000001	70000000	28.8	rgba(0,0.5,0,1)	
4	85000001	90000000	67.3	rgba(0,0.5,0,1)	
4	80000001	85000000	34.6	rgba(0,0.5,0,1)	
4	90000001	95000000	33.2	rgba(0,0.5,0,1)	
4	95000001	100000000	44.3	rgba(0,0.5,0,1)	
4	100000001	105000000	77.4	rgba(0,0.5,0,1)	
4	105000001	110000000	69.3	rgba(0,0.5,0,1)	
4	110000001	115000000	46.4	rgba(0,0.5,0,1)	
4	115000001	120000000	10.7	rgba(0,0,1,1)	
4	120000001	125000000	23.2	rgba(0,0.5,0,1)	
4	125000001	130000000	74.2	rgba(0,0.5,0,1)	
4	130000001	135000000	83.3	rgba(1,0,0,1)	83.3
4	140000001	145000000	1.8	rgba(0,0,1,1)	
4	135000001	140000000	73.0	rgba(0,0.5,0,1)	
4	145000001	150000000	32.3	rgba(0,0.5,0,1)	
4	155000001	160000000	40.8	rgba(0,0.5,0,1)	
4	160000001	165000000	30.5	rgba(0,0.5,0,1)	
4	150000001	155000000	17.6	rgba(0,0,1,1)	
4	190000001	191154276	55.3	rgba(0,0.5,0,1)	
4	165000001	170000000	65.9	rgba(0,0.5,0,1)	
4	170000001	175000000	17.9	rgba(0,0,1,1)	
4	180000001	185000000	83.6	rgba(1,0,0,1)	83.6
4	175000001	180000000	50.4	rgba(0,0.5,0,1)	
4	185000001	190000000	31.0	rgba(0,0.5,0,1)	
5	5000001	10000000	62.7	rgba(0,0.5,0,1)	
5	1	5000000	6.8	rgba(0,0,1,1)	
5	20000001	25000000	75.7	rgba(0,0.5,0,1)	
5	10000001	15000000	45.6	rgba(0,0.5,0,1)	
5	15000001	20000000	20.4	rgba(0,0.5,0,1)	
4	45000001	50000000	15.2	rgba(0,0,1,1)	
5	25000001	30000000	48.5	rgba(0,0.5,0,1)	
